count,label,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
1,6,0.0,0.0,-0.1781818181818182,-0.04727272727272727,-0.33454545454545453,-0.15272727272727274,-0.46545454545454545,-0.23636363636363636,-0.5890909090909091,-0.28,-0.2109090909090909,-0.4509090909090909,-0.29454545454545455,-0.6363636363636364,-0.34545454545454546,-0.7527272727272727,-0.38181818181818183,-0.8618181818181818,-0.09818181818181818,-0.49454545454545457,-0.13090909090909092,-0.7236363636363636,-0.15272727272727274,-0.8727272727272727,-0.16727272727272727,-1.0,0.01090909090909091,-0.48,0.02909090909090909,-0.6981818181818182,0.03272727272727273,-0.8436363636363636,0.03272727272727273,-0.9745454545454545,0.12,-0.4290909090909091,0.1890909090909091,-0.5927272727272728,0.2290909090909091,-0.7054545454545454,0.2581818181818182,-0.8145454545454546
1,6,0.0,0.0,-0.18315018315018314,-0.047619047619047616,-0.34798534798534797,-0.15018315018315018,-0.4835164835164835,-0.21978021978021978,-0.608058608058608,-0.2490842490842491,-0.21611721611721613,-0.45054945054945056,-0.30036630036630035,-0.6373626373626373,-0.34798534798534797,-0.7545787545787546,-0.38095238095238093,-0.8644688644688645,-0.0989010989010989,-0.48717948717948717,-0.1282051282051282,-0.7216117216117216,-0.14285714285714285,-0.8717948717948718,-0.15384615384615385,-1.0,0.01098901098901099,-0.4725274725274725,0.03663003663003663,-0.6923076923076923,0.05128205128205128,-0.8388278388278388,0.05860805860805861,-0.9743589743589743,0.11721611721611722,-0.4139194139194139,0.19047619047619047,-0.575091575091575,0.23443223443223443,-0.6886446886446886,0.2673992673992674,-0.7985347985347986
1,6,0.0,0.0,-0.1801470588235294,-0.04411764705882353,-0.3492647058823529,-0.14338235294117646,-0.49264705882352944,-0.20955882352941177,-0.6176470588235294,-0.23161764705882354,-0.21691176470588236,-0.4485294117647059,-0.30514705882352944,-0.6360294117647058,-0.35294117647058826,-0.7573529411764706,-0.3860294117647059,-0.8676470588235294,-0.10294117647058823,-0.4852941176470588,-0.1323529411764706,-0.7205882352941176,-0.14705882352941177,-0.8713235294117647,-0.15441176470588236,-1.0,0.011029411764705883,-0.47058823529411764,0.03676470588235294,-0.6911764705882353,0.05514705882352941,-0.8382352941176471,0.0661764705882353,-0.9705882352941176,0.11397058823529412,-0.41544117647058826,0.19117647058823528,-0.5772058823529411,0.23529411764705882,-0.6911764705882353,0.26838235294117646,-0.7977941176470589
1,6,0.0,0.0,-0.18248175182481752,-0.04744525547445255,-0.354014598540146,-0.14233576642335766,-0.4927007299270073,-0.20802919708029197,-0.6167883211678832,-0.22992700729927007,-0.21897810218978103,-0.44525547445255476,-0.30656934306569344,-0.635036496350365,-0.35766423357664234,-0.7554744525547445,-0.3905109489051095,-0.864963503649635,-0.10583941605839416,-0.4854014598540146,-0.13503649635036497,-0.718978102189781,-0.14963503649635038,-0.8722627737226277,-0.15693430656934307,-1.0,0.0036496350364963502,-0.4708029197080292,0.032846715328467155,-0.6897810218978102,0.051094890510948905,-0.8357664233576643,0.06204379562043796,-0.9671532846715328,0.10948905109489052,-0.41605839416058393,0.18248175182481752,-0.5766423357664233,0.22992700729927007,-0.6897810218978102,0.2664233576642336,-0.7992700729927007
1,6,0.0,0.0,-0.1794871794871795,-0.047619047619047616,-0.3516483516483517,-0.14652014652014653,-0.4908424908424908,-0.2087912087912088,-0.6190476190476191,-0.2271062271062271,-0.21978021978021978,-0.4468864468864469,-0.3076923076923077,-0.6373626373626373,-0.3553113553113553,-0.7545787545787546,-0.3882783882783883,-0.8644688644688645,-0.10256410256410256,-0.48717948717948717,-0.13186813186813187,-0.717948717948718,-0.14652014652014653,-0.8681318681318682,-0.15384615384615385,-1.0,0.007326007326007326,-0.4725274725274725,0.03663003663003663,-0.6886446886446886,0.054945054945054944,-0.8351648351648352,0.0695970695970696,-0.967032967032967,0.10989010989010989,-0.4139194139194139,0.18681318681318682,-0.575091575091575,0.23443223443223443,-0.6886446886446886,0.27106227106227104,-0.7948717948717948
1,6,0.0,0.0,-0.1794871794871795,-0.047619047619047616,-0.3516483516483517,-0.14285714285714285,-0.4945054945054945,-0.20512820512820512,-0.6190476190476191,-0.2271062271062271,-0.21978021978021978,-0.4468864468864469,-0.3076923076923077,-0.6336996336996337,-0.358974358974359,-0.7545787545787546,-0.39194139194139194,-0.8644688644688645,-0.10622710622710622,-0.4835164835164835,-0.13553113553113552,-0.717948717948718,-0.15018315018315018,-0.8681318681318682,-0.1575091575091575,-1.0,0.003663003663003663,-0.46886446886446886,0.029304029304029304,-0.6886446886446886,0.047619047619047616,-0.8351648351648352,0.06227106227106227,-0.967032967032967,0.10989010989010989,-0.4139194139194139,0.18315018315018314,-0.5714285714285714,0.23443223443223443,-0.684981684981685,0.27106227106227104,-0.7948717948717948
1,6,0.0,0.0,-0.17883211678832117,-0.051094890510948905,-0.3467153284671533,-0.145985401459854,-0.48905109489051096,-0.20437956204379562,-0.6131386861313869,-0.22262773722627738,-0.21897810218978103,-0.44525547445255476,-0.3029197080291971,-0.635036496350365,-0.35036496350364965,-0.7554744525547445,-0.38686131386861317,-0.864963503649635,-0.10583941605839416,-0.4854014598540146,-0.13138686131386862,-0.7153284671532847,-0.145985401459854,-0.8686131386861314,-0.15328467153284672,-1.0,0.0072992700729927005,-0.46715328467153283,0.029197080291970802,-0.6861313868613139,0.04744525547445255,-0.8321167883211679,0.058394160583941604,-0.9635036496350365,0.11313868613138686,-0.4124087591240876,0.18613138686131386,-0.572992700729927,0.23357664233576642,-0.6861313868613139,0.2737226277372263,-0.791970802919708
1,6,0.0,0.0,-0.1794871794871795,-0.047619047619047616,-0.3516483516483517,-0.1391941391941392,-0.4981684981684982,-0.1978021978021978,-0.6227106227106227,-0.21611721611721613,-0.22344322344322345,-0.4468864468864469,-0.3076923076923077,-0.6336996336996337,-0.3553113553113553,-0.7545787545787546,-0.39194139194139194,-0.8644688644688645,-0.10989010989010989,-0.4835164835164835,-0.1391941391941392,-0.7142857142857143,-0.15384615384615385,-0.8681318681318682,-0.16117216117216118,-1.0,0.0,-0.46886446886446886,0.02197802197802198,-0.6813186813186813,0.03663003663003663,-0.8278388278388278,0.047619047619047616,-0.9597069597069597,0.10622710622710622,-0.4139194139194139,0.1794871794871795,-0.5714285714285714,0.22344322344322345,-0.684981684981685,0.2600732600732601,-0.7948717948717948
1,6,0.0,0.0,-0.1801470588235294,-0.04411764705882353,-0.3492647058823529,-0.13602941176470587,-0.49264705882352944,-0.19117647058823528,-0.6213235294117647,-0.20955882352941177,-0.22426470588235295,-0.4485294117647059,-0.3088235294117647,-0.6360294117647058,-0.35661764705882354,-0.7536764705882353,-0.3897058823529412,-0.8639705882352942,-0.11397058823529412,-0.48161764705882354,-0.14338235294117646,-0.7169117647058824,-0.16176470588235295,-0.8713235294117647,-0.17279411764705882,-1.0,0.0,-0.46691176470588236,0.007352941176470588,-0.6801470588235294,0.007352941176470588,-0.8235294117647058,0.007352941176470588,-0.9558823529411765,0.10661764705882353,-0.41544117647058826,0.16911764705882354,-0.5772058823529411,0.20955882352941177,-0.6911764705882353,0.23897058823529413,-0.8014705882352942
1,6,0.0,0.0,-0.17647058823529413,-0.04779411764705882,-0.34558823529411764,-0.13970588235294118,-0.4889705882352941,-0.19117647058823528,-0.6139705882352942,-0.20588235294117646,-0.22426470588235295,-0.4485294117647059,-0.30514705882352944,-0.6360294117647058,-0.35294117647058826,-0.7573529411764706,-0.3897058823529412,-0.8639705882352942,-0.11397058823529412,-0.4852941176470588,-0.14338235294117646,-0.7169117647058824,-0.16176470588235295,-0.8713235294117647,-0.17279411764705882,-1.0,-0.003676470588235294,-0.46691176470588236,-0.003676470588235294,-0.6764705882352942,-0.003676470588235294,-0.8198529411764706,-0.011029411764705883,-0.9485294117647058,0.10661764705882353,-0.41544117647058826,0.16544117647058823,-0.5772058823529411,0.20588235294117646,-0.6911764705882353,0.23529411764705882,-0.8014705882352942
