count,label,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
1,3,0.0,0.0,0.20152091254752852,-0.053231939163498096,0.38022813688212925,-0.17490494296577946,0.5285171102661597,-0.2737642585551331,0.6539923954372624,-0.3155893536121673,0.28517110266159695,-0.4524714828897338,0.41064638783269963,-0.6197718631178707,0.4790874524714829,-0.7338403041825095,0.532319391634981,-0.8326996197718631,0.18250950570342206,-0.5057034220532319,0.2509505703422053,-0.7338403041825095,0.28517110266159695,-0.8783269961977186,0.30798479087452474,-1.0,0.07604562737642585,-0.5095057034220533,0.11026615969581749,-0.7338403041825095,0.13688212927756654,-0.8745247148288974,0.1596958174904943,-0.9961977186311787,-0.03802281368821293,-0.4714828897338403,-0.08745247148288973,-0.6425855513307985,-0.11787072243346007,-0.7642585551330798,-0.14068441064638784,-0.8745247148288974
1,3,0.0,0.0,0.19924812030075187,-0.04887218045112782,0.38345864661654133,-0.15413533834586465,0.5338345864661654,-0.22180451127819548,0.6616541353383458,-0.24060150375939848,0.2706766917293233,-0.45864661654135336,0.37969924812030076,-0.6278195488721805,0.44360902255639095,-0.7368421052631579,0.4924812030075188,-0.8345864661654135,0.16165413533834586,-0.5075187969924813,0.21804511278195488,-0.7330827067669173,0.24436090225563908,-0.8796992481203008,0.2593984962406015,-1.0,0.05263157894736842,-0.5037593984962406,0.08270676691729323,-0.7255639097744361,0.10150375939849623,-0.868421052631579,0.11278195488721804,-0.9962406015037594,-0.06390977443609022,-0.45864661654135336,-0.12030075187969924,-0.631578947368421,-0.15413533834586465,-0.7481203007518797,-0.18045112781954886,-0.8609022556390977
1,3,0.0,0.0,0.19850187265917604,-0.04868913857677903,0.38202247191011235,-0.15355805243445692,0.5355805243445693,-0.21348314606741572,0.6629213483146067,-0.23220973782771537,0.2696629213483146,-0.46441947565543074,0.3782771535580524,-0.6329588014981273,0.4419475655430712,-0.7453183520599251,0.4868913857677903,-0.8426966292134831,0.1647940074906367,-0.5093632958801498,0.21722846441947566,-0.7340823970037453,0.24344569288389514,-0.8764044943820225,0.25842696629213485,-0.9962546816479401,0.056179775280898875,-0.5056179775280899,0.08239700374531835,-0.7228464419475655,0.10112359550561797,-0.8689138576779026,0.11610486891385768,-1.0,-0.0599250936329588,-0.4606741573033708,-0.1198501872659176,-0.6329588014981273,-0.15355805243445692,-0.7528089887640449,-0.1797752808988764,-0.8651685393258427
1,3,0.0,0.0,0.19850187265917604,-0.04868913857677903,0.38202247191011235,-0.149812734082397,0.5393258426966292,-0.20973782771535582,0.6666666666666666,-0.2247191011235955,0.2696629213483146,-0.46441947565543074,0.37453183520599254,-0.6367041198501873,0.43820224719101125,-0.7453183520599251,0.4868913857677903,-0.8426966292134831,0.1647940074906367,-0.5093632958801498,0.21722846441947566,-0.7340823970037453,0.24719101123595505,-0.8764044943820225,0.26217228464419473,-0.9962546816479401,0.056179775280898875,-0.5056179775280899,0.08614232209737828,-0.7228464419475655,0.10486891385767791,-0.8689138576779026,0.11610486891385768,-1.0,-0.056179775280898875,-0.4606741573033708,-0.11235955056179775,-0.6292134831460674,-0.149812734082397,-0.7490636704119851,-0.1760299625468165,-0.8614232209737828
1,3,0.0,0.0,0.20300751879699247,-0.04887218045112782,0.38721804511278196,-0.14661654135338345,0.5413533834586466,-0.20676691729323307,0.6691729323308271,-0.22556390977443608,0.2706766917293233,-0.46616541353383456,0.37969924812030076,-0.6390977443609023,0.44360902255639095,-0.7481203007518797,0.49624060150375937,-0.8458646616541353,0.16917293233082706,-0.5112781954887218,0.22180451127819548,-0.7368421052631579,0.24812030075187969,-0.8796992481203008,0.2669172932330827,-1.0,0.06015037593984962,-0.5075187969924813,0.09022556390977443,-0.7293233082706767,0.10902255639097744,-0.8721804511278195,0.12030075187969924,-1.0,-0.05639097744360902,-0.462406015037594,-0.11278195488721804,-0.6353383458646616,-0.14661654135338345,-0.7556390977443609,-0.17293233082706766,-0.868421052631579
1,3,0.0,0.0,0.19924812030075187,-0.05263157894736842,0.37593984962406013,-0.15037593984962405,0.5338345864661654,-0.20676691729323307,0.6654135338345865,-0.22556390977443608,0.2669172932330827,-0.462406015037594,0.37593984962406013,-0.6353383458646616,0.44360902255639095,-0.7443609022556391,0.4924812030075188,-0.8421052631578947,0.16541353383458646,-0.5112781954887218,0.21804511278195488,-0.7368421052631579,0.24812030075187969,-0.8759398496240601,0.2631578947368421,-0.9962406015037594,0.05639097744360902,-0.5075187969924813,0.08646616541353383,-0.7255639097744361,0.10526315789473684,-0.8721804511278195,0.12030075187969924,-1.0,-0.05639097744360902,-0.462406015037594,-0.11278195488721804,-0.631578947368421,-0.14661654135338345,-0.7518796992481203,-0.16917293233082706,-0.8646616541353384
1,3,0.0,0.0,0.2,-0.052830188679245285,0.38113207547169814,-0.1509433962264151,0.5358490566037736,-0.20754716981132076,0.6641509433962264,-0.22641509433962265,0.27169811320754716,-0.4641509433962264,0.3849056603773585,-0.630188679245283,0.4490566037735849,-0.7433962264150943,0.5018867924528302,-0.8415094339622642,0.1660377358490566,-0.5094339622641509,0.22641509433962265,-0.7358490566037735,0.2528301886792453,-0.879245283018868,0.27169811320754716,-0.9962264150943396,0.06037735849056604,-0.5094339622641509,0.09056603773584905,-0.7320754716981132,0.11320754716981132,-0.8716981132075472,0.1320754716981132,-1.0,-0.052830188679245285,-0.4679245283018868,-0.10566037735849057,-0.6377358490566037,-0.13584905660377358,-0.7584905660377359,-0.15849056603773584,-0.8679245283018868
1,3,0.0,0.0,0.20075757575757575,-0.05303030303030303,0.38257575757575757,-0.14772727272727273,0.5378787878787878,-0.20833333333333334,0.6704545454545454,-0.22727272727272727,0.2727272727272727,-0.4621212121212121,0.38636363636363635,-0.6287878787878788,0.45454545454545453,-0.7386363636363636,0.5037878787878788,-0.8371212121212122,0.17045454545454544,-0.5113636363636364,0.23484848484848486,-0.7348484848484849,0.26136363636363635,-0.8787878787878788,0.2803030303030303,-1.0,0.06439393939393939,-0.5113636363636364,0.09848484848484848,-0.7310606060606061,0.12121212121212122,-0.8712121212121212,0.13636363636363635,-0.9962121212121212,-0.04924242424242424,-0.4696969696969697,-0.09848484848484848,-0.6401515151515151,-0.13257575757575757,-0.7613636363636364,-0.15151515151515152,-0.875
1,3,0.0,0.0,0.19622641509433963,-0.05660377358490566,0.38113207547169814,-0.15471698113207547,0.539622641509434,-0.21132075471698114,0.6679245283018868,-0.23018867924528302,0.27169811320754716,-0.4641509433962264,0.3886792452830189,-0.6339622641509434,0.45660377358490567,-0.7433962264150943,0.5094339622641509,-0.8415094339622642,0.16981132075471697,-0.5132075471698113,0.2339622641509434,-0.7358490566037735,0.2641509433962264,-0.879245283018868,0.28679245283018867,-1.0,0.06792452830188679,-0.5132075471698113,0.09811320754716982,-0.7320754716981132,0.12452830188679245,-0.8716981132075472,0.14339622641509434,-0.9962264150943396,-0.045283018867924525,-0.4716981132075472,-0.09433962264150944,-0.6452830188679245,-0.12452830188679245,-0.7660377358490567,-0.1471698113207547,-0.8830188679245283
1,3,0.0,0.0,0.19696969696969696,-0.056818181818181816,0.3787878787878788,-0.1553030303030303,0.5378787878787878,-0.21212121212121213,0.6704545454545454,-0.23106060606060605,0.2727272727272727,-0.4659090909090909,0.39015151515151514,-0.6325757575757576,0.4583333333333333,-0.7386363636363636,0.5151515151515151,-0.8371212121212122,0.17424242424242425,-0.5151515151515151,0.23863636363636365,-0.7386363636363636,0.2689393939393939,-0.8787878787878788,0.2916666666666667,-1.0,0.07196969696969698,-0.5189393939393939,0.10227272727272728,-0.7348484848484849,0.12878787878787878,-0.875,0.14772727272727273,-0.9962121212121212,-0.041666666666666664,-0.4772727272727273,-0.09090909090909091,-0.6515151515151515,-0.12121212121212122,-0.7689393939393939,-0.14015151515151514,-0.8825757575757576
