count,label,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
count,label,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
count,label,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
101,2,0.0,0.0,0.21726190476190477,-0.011904761904761904,0.4226190476190476,-0.13988095238095238,0.5654761904761905,-0.25892857142857145,0.6904761904761905,-0.30654761904761907,0.37797619047619047,-0.45535714285714285,0.5208333333333334,-0.6101190476190477,0.6041666666666666,-0.7172619047619048,0.6726190476190477,-0.8154761904761905,0.2648809523809524,-0.5297619047619048,0.35714285714285715,-0.7410714285714286,0.41964285714285715,-0.8779761904761905,0.4732142857142857,-1.0,0.14583333333333334,-0.5505952380952381,0.20833333333333334,-0.7529761904761905,0.2708333333333333,-0.8839285714285714,0.33035714285714285,-1.0,0.008928571428571428,-0.5297619047619048,-0.020833333333333332,-0.7023809523809523,-0.02976190476190476,-0.8244047619047619,-0.02976190476190476,-0.9464285714285714
101,2,0.0,0.0,0.2195845697329377,-0.01483679525222552,0.41839762611275966,-0.142433234421365,0.5608308605341247,-0.2551928783382789,0.6884272997032641,-0.3026706231454006,0.37388724035608306,-0.4540059347181009,0.5103857566765578,-0.6112759643916914,0.5934718100890207,-0.7181008902077152,0.6646884272997032,-0.8160237388724035,0.258160237388724,-0.5252225519287834,0.35014836795252224,-0.7329376854599406,0.4094955489614243,-0.8724035608308606,0.4629080118694362,-0.9970326409495549,0.13649851632047477,-0.5459940652818991,0.20178041543026706,-0.7477744807121661,0.26706231454005935,-0.8813056379821959,0.3293768545994065,-1.0,0.0,-0.5222551928783383,-0.026706231454005934,-0.6973293768545994,-0.03857566765578635,-0.8189910979228486,-0.03857566765578635,-0.9406528189910979
101,2,0.0,0.0,0.2134502923976608,-0.02046783625730994,0.4093567251461988,-0.14912280701754385,0.5526315789473685,-0.260233918128655,0.6783625730994152,-0.30701754385964913,0.36257309941520466,-0.45321637426900585,0.5,-0.6052631578947368,0.5818713450292398,-0.7134502923976608,0.652046783625731,-0.8099415204678363,0.25146198830409355,-0.5233918128654971,0.3391812865497076,-0.7339181286549707,0.40058479532163743,-0.8713450292397661,0.4502923976608187,-0.9941520467836257,0.13157894736842105,-0.543859649122807,0.195906432748538,-0.7485380116959064,0.2573099415204678,-0.8801169590643275,0.3128654970760234,-1.0,-0.0029239766081871343,-0.52046783625731,-0.03216374269005848,-0.6929824561403509,-0.043859649122807015,-0.8157894736842105,-0.04678362573099415,-0.935672514619883
101,2,0.0,0.0,0.21264367816091953,-0.028735632183908046,0.4051724137931034,-0.15804597701149425,0.5402298850574713,-0.27011494252873564,0.6609195402298851,-0.31896551724137934,0.3563218390804598,-0.46264367816091956,0.48563218390804597,-0.6149425287356322,0.5660919540229885,-0.7212643678160919,0.6350574712643678,-0.8189655172413793,0.2413793103448276,-0.5316091954022989,0.3275862068965517,-0.7385057471264368,0.3850574712643678,-0.8764367816091954,0.4339080459770115,-0.9971264367816092,0.1206896551724138,-0.5459770114942529,0.1839080459770115,-0.75,0.2413793103448276,-0.882183908045977,0.2959770114942529,-1.0,-0.008620689655172414,-0.5201149425287356,-0.040229885057471264,-0.6896551724137931,-0.05459770114942529,-0.8132183908045977,-0.05747126436781609,-0.9339080459770115
101,2,0.0,0.0,0.21714285714285714,-0.022857142857142857,0.4142857142857143,-0.16,0.5485714285714286,-0.2714285714285714,0.6714285714285714,-0.3142857142857143,0.35428571428571426,-0.45714285714285713,0.4857142857142857,-0.6114285714285714,0.5685714285714286,-0.72,0.6342857142857142,-0.8171428571428572,0.24285714285714285,-0.5228571428571429,0.32857142857142857,-0.7342857142857143,0.38571428571428573,-0.8742857142857143,0.43142857142857144,-0.9942857142857143,0.12285714285714286,-0.54,0.18571428571428572,-0.7485714285714286,0.24571428571428572,-0.8828571428571429,0.3,-1.0,-0.008571428571428572,-0.5142857142857142,-0.04,-0.6885714285714286,-0.05142857142857143,-0.8114285714285714,-0.05142857142857143,-0.9314285714285714
101,2,0.0,0.0,0.21937321937321938,-0.02849002849002849,0.4131054131054131,-0.1623931623931624,0.5470085470085471,-0.2792022792022792,0.6666666666666666,-0.32763532763532766,0.35327635327635326,-0.4586894586894587,0.4843304843304843,-0.6125356125356125,0.5669515669515669,-0.7207977207977208,0.6324786324786325,-0.8176638176638177,0.23931623931623933,-0.5242165242165242,0.32193732193732194,-0.7350427350427351,0.3817663817663818,-0.8717948717948718,0.4301994301994302,-0.9943019943019943,0.11965811965811966,-0.5413105413105413,0.1794871794871795,-0.7492877492877493,0.23931623931623933,-0.8831908831908832,0.2934472934472934,-1.0,-0.011396011396011397,-0.5156695156695157,-0.045584045584045586,-0.6894586894586895,-0.05982905982905983,-0.8148148148148148,-0.05982905982905983,-0.9344729344729344
101,2,0.0,0.0,0.21468926553672316,-0.02824858757062147,0.4096045197740113,-0.15819209039548024,0.53954802259887,-0.2740112994350282,0.6638418079096046,-0.327683615819209,0.3559322033898305,-0.4576271186440678,0.4830508474576271,-0.6101694915254238,0.5649717514124294,-0.7175141242937854,0.632768361581921,-0.8135593220338984,0.24293785310734464,-0.5254237288135594,0.3248587570621469,-0.7344632768361582,0.3813559322033898,-0.8700564971751412,0.4293785310734463,-0.9915254237288136,0.12146892655367232,-0.5423728813559322,0.1807909604519774,-0.7457627118644068,0.2401129943502825,-0.8785310734463276,0.2937853107344633,-1.0,-0.011299435028248588,-0.5141242937853108,-0.0423728813559322,-0.6892655367231638,-0.059322033898305086,-0.8107344632768362,-0.059322033898305086,-0.9322033898305084
101,2,0.0,0.0,0.21529745042492918,-0.025495750708215296,0.41076487252124644,-0.15864022662889518,0.5439093484419264,-0.2747875354107649,0.6657223796033994,-0.3286118980169972,0.34844192634560905,-0.45892351274787535,0.47875354107648727,-0.6118980169971672,0.5609065155807366,-0.7195467422096318,0.6260623229461756,-0.8186968838526912,0.23512747875354106,-0.5269121813031161,0.31728045325779036,-0.7365439093484419,0.37393767705382436,-0.8753541076487252,0.42209631728045327,-0.9971671388101983,0.11614730878186968,-0.5439093484419264,0.17563739376770537,-0.7478753541076487,0.23512747875354106,-0.8810198300283286,0.28895184135977336,-1.0,-0.014164305949008499,-0.5155807365439093,-0.04815864022662889,-0.6912181303116147,-0.06232294617563739,-0.8158640226628895,-0.06515580736543909,-0.9348441926345609
